test_form,preds_form,preds_stems,test_stems,shapes
peɾmanesemos,pɾemaneskamos,pɾemanesk,peɾmanes,L
peɾmanesemos,pɾemanseskamos,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemansesen,pɾemanses,peɾmanes,L
peɾmanesen,pɾemansesen,pɾemanses,peɾmanes,L
peɾmanesen,pɾemansesen,pɾemanses,peɾmanes,L
peɾmanesen,pɾemansjesen,pɾemansjes,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanesen,pɾemanes,peɾmanes,L
peɾmanesen,pɾemansesen,pɾemanses,peɾmanes,L
peɾmanesen,pɾemansesen,pɾemanses,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemansesen,pɾemanses,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanesen,pɾemanes,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanesen,pɾemanes,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanesen,pɾemanes,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemaneskan,pɾemanesk,peɾmanes,L
peɾmanesen,pɾemaneskan,pɾemanesk,peɾmanes,L
peɾmanesen,pɾemaneskan,pɾemanesk,peɾmanes,L
peɾmanesen,pɾemanesen,pɾemanes,peɾmanes,L
peɾmanesen,pɾemaneskan,pɾemanesk,peɾmanes,L
peɾmanesen,pɾemanseskan,pɾemansesk,peɾmanes,L
peɾmanesen,pɾemanesen,pɾemanes,peɾmanes,L
peɾmanesen,pɾemaneskan,pɾemanesk,peɾmanes,L
peɾmanesen,pɾemanesen,pɾemanes,peɾmanes,L
peɾmanesen,pɾemanesen,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemanseskas,pɾemansesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskajs,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmaneses,pɾemaneses,pɾemanes,peɾmanes,L
peɾmaneses,pɾemaneskas,pɾemanesk,peɾmanes,L
peɾmanese,pɾemansjese,pɾemansjes,peɾmanes,L
peɾmanese,pɾemansese,pɾemanses,peɾmanes,L
peɾmanese,pɾemansese,pɾemanses,peɾmanes,L
peɾmanese,pɾemansjese,pɾemansjes,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanese,pɾemanes,peɾmanes,L
peɾmanese,pɾemansese,pɾemanses,peɾmanes,L
peɾmanese,pɾemansese,pɾemanses,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanese,pɾemanes,peɾmanes,L
peɾmanese,pɾemanese,pɾemanes,peɾmanes,L
peɾmanese,pɾemanese,pɾemanes,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemaneska,pɾemanesk,peɾmanes,L
peɾmanese,pɾemanese,pɾemanes,peɾmanes,L
peɾmanese,pɾemaneska,pɾemanesk,peɾmanes,L
peɾmanese,pɾemanese,pɾemanes,peɾmanes,L
peɾmanese,pɾemanese,pɾemanes,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanese,pɾemanes,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemaneska,pɾemanesk,peɾmanes,L
peɾmanese,pɾemaneska,pɾemanesk,peɾmanes,L
peɾmanese,pɾemanese,pɾemanes,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemanseska,pɾemansesk,peɾmanes,L
peɾmanese,pɾemaneska,pɾemanesk,peɾmanes,L
peɾmanese,pɾemaneska,pɾemanesk,peɾmanes,L
peɾmanese,pɾemaneska,pɾemanesk,peɾmanes,L
peɾmanese,pɾemanese,pɾemanes,peɾmanes,L
peɾmanese,pɾemaneska,pɾemanesk,peɾmanes,L
peɾmanese,pɾemaneska,pɾemanesk,peɾmanes,L
peɾmanese,pɾemanese,pɾemanes,peɾmanes,L
peɾmanese,pɾemaneska,pɾemanesk,peɾmanes,L
peɾmanese,pɾemanese,pɾemanes,peɾmanes,L
peɾmanese,pɾemaneska,pɾemanesk,peɾmanes,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemansjejs,pɾemansj,peɾmanesk,L
peɾmaneskajs,pɾemanseskajs,pɾemansesk,peɾmanesk,L
peɾmaneskajs,pɾemansejs,pɾemans,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemanskejs,pɾemansk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemanskejs,pɾemansk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemansejs,pɾemans,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemansejs,pɾemans,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskajs,pɾemaneskajs,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemanseskamos,pɾemansesk,peɾmanesk,L
peɾmaneskamos,pɾemansjemos,pɾemansj,peɾmanesk,L
peɾmaneskamos,pɾemanseskamos,pɾemansesk,peɾmanesk,L
peɾmaneskamos,pɾemansemos,pɾemans,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemanskemos,pɾemansk,peɾmanesk,L
peɾmaneskamos,pɾemanseskamos,pɾemansesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemanseskamos,pɾemansesk,peɾmanesk,L
peɾmaneskamos,pɾemansemos,pɾemans,peɾmanesk,L
peɾmaneskamos,pɾemanseskamos,pɾemansesk,peɾmanesk,L
peɾmaneskamos,pɾemanseskamos,pɾemansesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemanseskan,pɾemansesk,peɾmanesk,L
peɾmaneskamos,pɾemanseskamos,pɾemansesk,peɾmanesk,L
peɾmaneskamos,pɾemanseskamos,pɾemansesk,peɾmanesk,L
peɾmaneskamos,pɾemanseskamos,pɾemansesk,peɾmanesk,L
peɾmaneskamos,pɾemanseskamos,pɾemansesk,peɾmanesk,L
peɾmaneskamos,pɾemanskamos,pɾemansk,peɾmanesk,L
peɾmaneskamos,pɾemanskamos,pɾemansk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemanskemos,pɾemansk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemanseskamos,pɾemansesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemanskemos,pɾemansk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemanskeskamos,pɾemanskesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemanskemos,pɾemansk,peɾmanesk,L
peɾmaneskamos,pɾemanskeskamos,pɾemanskesk,peɾmanesk,L
peɾmaneskamos,pɾemanskamos,pɾemansk,peɾmanesk,L
peɾmaneskamos,pɾemanskemos,pɾemansk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemanskemos,pɾemansk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskamos,pɾemaneskamos,pɾemanesk,peɾmanesk,L
peɾmaneskan,pɾemanseskan,pɾemansesk,peɾmanesk,L
peɾmaneskan,pɾemaneskan,pɾemanesk,peɾmanesk,L
peɾmaneskan,pɾemanseskan,pɾemansesk,peɾmanesk,L
peɾmaneskan,pɾemaneskan,pɾemanesk,peɾmanesk,L
peɾmaneskan,pɾemaneskan,pɾemanesk,peɾmanesk,L
peɾmaneskan,pɾemanseskan,pɾemansesk,peɾmanesk,L
peɾmaneskan,pɾemaneskan,pɾemanesk,peɾmanesk,L
peɾmaneskan,pɾemaneskan,pɾemanesk,peɾmanesk,L
peɾmaneskan,pɾemaneskan,pɾemanesk,peɾmanesk,L
peɾmaneskan,pɾemaneskan,pɾemanesk,peɾmanesk,L
peɾmaneskan,pɾemanseskan,pɾemansesk,peɾmanesk,L
peɾmaneskan,pɾemanseskan,pɾemansesk,peɾmanesk,L
peɾmaneskan,pɾemanseskan,pɾemansesk,peɾmanesk,L
peɾmaneskan,pɾemaneskan,pɾemanesk,peɾmanesk,L
peɾmaneskan,pɾemanseskan,pɾemansesk,peɾmanesk,L
