test_form,preds_form,preds_stems,test_stems,shapes
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾapones,tɾapon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾapones,tɾapon,tɾaspon,L
tɾaspones,tɾapones,tɾapon,tɾaspon,L
tɾaspones,tɾapones,tɾapon,tɾaspon,L
tɾaspones,tɾapones,tɾapon,tɾaspon,L
tɾaspones,tɾapones,tɾapon,tɾaspon,L
tɾaspones,tɾapones,tɾapon,tɾaspon,L
tɾaspones,tɾapones,tɾapon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspones,tɾapones,tɾapon,tɾaspon,L
tɾaspones,tɾapones,tɾapon,tɾaspon,L
tɾaspones,tɾaspones,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾaspone,tɾapone,tɾapon,tɾaspon,L
tɾaspone,tɾaspone,tɾaspon,tɾaspon,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾaponɡajs,tɾaponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾaponɡajs,tɾaponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾaponɡajs,tɾaponɡ,tɾasponɡ,L
tɾasponɡajs,tɾaponɡajs,tɾaponɡ,tɾasponɡ,L
tɾasponɡajs,tɾaponɡajs,tɾaponɡ,tɾasponɡ,L
tɾasponɡajs,tɾaponɡajs,tɾaponɡ,tɾasponɡ,L
tɾasponɡajs,tɾaponɡajs,tɾaponɡ,tɾasponɡ,L
tɾasponɡajs,tɾaponɡajs,tɾaponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡajs,tɾaponɡajs,tɾaponɡ,tɾasponɡ,L
tɾasponɡajs,tɾasponɡajs,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾaponɡamos,tɾaponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾaponɡamos,tɾaponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾaponɡamos,tɾaponɡ,tɾasponɡ,L
tɾasponɡamos,tɾaponɡamos,tɾaponɡ,tɾasponɡ,L
tɾasponɡamos,tɾaponɡamos,tɾaponɡ,tɾasponɡ,L
tɾasponɡamos,tɾaponɡamos,tɾaponɡ,tɾasponɡ,L
tɾasponɡamos,tɾaponɡamos,tɾaponɡ,tɾasponɡ,L
tɾasponɡamos,tɾaponɡamos,tɾaponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡamos,tɾaponɡamos,tɾaponɡ,tɾasponɡ,L
tɾasponɡamos,tɾasponɡamos,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾaponɡan,tɾaponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾasponɡan,tɾasponɡ,tɾasponɡ,L
tɾasponɡan,tɾaponɡan,tɾaponɡ,tɾasponɡ,L
