test_form,preds_form,preds_stems,test_stems,shapes
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisa,indis,indispon,L
indispone,indisan,indis,indispon,L
indispone,indisan,indis,indispon,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡajs,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡamos,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡan,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisas,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisas,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡas,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisa,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisa,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡa,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
indisponɡo,indisan,indis,indisponɡ,L
dedusen,derusan,derus,dedus,L
