test_form,preds_form,preds_stems,test_stems,shapes
mulses,mulses,muls,muls,L
mulses,mulses,muls,muls,L
mulses,mulsas,muls,muls,L
mulses,mulses,muls,muls,L
mulses,mulses,muls,muls,L
mulses,mulses,muls,muls,L
mulses,mulses,muls,muls,L
mulses,mulses,muls,muls,L
mulses,mulses,muls,muls,L
mulses,mulses,muls,muls,L
mulses,mulses,muls,muls,L
mulses,mulses,muls,muls,L
mulses,mulses,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulsa,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulse,mulse,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsajs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsajs,mulsejs,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsemos,muls,muls,L
mulsamos,mulsemos,muls,muls,L
mulsamos,mulsemos,muls,muls,L
mulsamos,mulsemos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsemos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsemos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsemos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsemos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsamos,mulsamos,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsan,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsan,mulsen,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulsas,muls,muls,L
mulsas,mulses,muls,muls,L
mulsas,mulses,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulsa,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulsa,mulse,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulsa,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
mulso,mulso,muls,muls,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
ɾeabastesejs,ɾeabastesejs,ɾeabastes,ɾeabastes,L
